epoch,train_mse,train_mae,val_mse,val_mae,epoch_time
58,3.7496796937896377,1.5074464495124376,2.8462941550038345,1.3036967084451687,0.3062748908996582
59,3.9321789826755142,1.5353782324886223,2.871146472392638,1.3146473890433281,0.29987096786499023
60,3.7768676308552673,1.5058673333169033,2.838393884202454,1.3008910383914878,0.2760751247406006
61,3.760913211088451,1.503855363302301,2.790419202933282,1.274314459116181,0.27425718307495117
62,3.8442599580365653,1.5231822401943267,2.8563461584547545,1.3086605516679448,0.3664400577545166
63,3.8232810324298847,1.5270779566559256,2.914106834739264,1.3328948787384969,0.28205156326293945
64,3.818862417644256,1.5286484165773282,2.821112023101994,1.2925496668903373,0.31943631172180176
65,3.7779139248981335,1.514045530814603,2.864985441430215,1.3122804232170246,0.2951827049255371
66,3.8657652717534177,1.5260775192052158,2.8410105324961656,1.302202807467408,0.29623961448669434
67,3.7173832072068462,1.4976245787868239,2.854368769171779,1.3084608955617332,0.3217029571533203
68,3.7167513874427,1.4971466786477845,2.855620027319785,1.3091431412960122,0.3801712989807129
69,3.7897288967256917,1.5143677624242162,2.7771999616564416,1.2664466904716258,0.2762882709503174
70,3.736810822592173,1.5009894947649678,2.7780474142062883,1.2702639714340491,0.3051633834838867
71,3.705775424383667,1.491835857916831,2.803463202166411,1.2861046539493866,0.30124378204345703
72,3.7110601158422876,1.4939879969968906,2.8094217312116565,1.2891580593366565,0.3087937831878662
73,3.785892490583514,1.5117934474684338,2.8976892014953988,1.3256356643021472,0.3222770690917969
74,3.746889758185257,1.507281105851776,2.7751033478719327,1.2640186145993098,0.30019426345825195
75,3.683520985953314,1.4899460785521819,2.8128756470475462,1.289421221961273,0.282940149307251
76,3.654774133339289,1.472678921576178,2.8051437284317484,1.286748705904908,0.43291211128234863
77,3.6848266152302673,1.4843830385418721,2.9381542369631903,1.3424138168615798,0.32863783836364746
78,3.679292825243576,1.481428449211562,2.8059995686349692,1.2874985022047547,0.308605432510376
79,3.707279161198533,1.4912712746990215,2.827009442101227,1.2982421875,0.28820347785949707
80,3.768658899734449,1.4985027533851085,2.80126294095092,1.2838898641200154,0.34803223609924316
81,3.5654058125492902,1.4717051749725822,2.779867534988497,1.27458660851227,0.3072383403778076
82,3.7354794411002397,1.500884801180706,2.951968102952454,1.348586231067868,0.33710312843322754
83,3.6447020650035324,1.47745022136957,2.8644495302914113,1.3144949134873467,0.2781195640563965
84,3.7211960432531956,1.4920266409150935,2.8601277918903376,1.313074554256135,0.26862621307373047
85,3.7219545703330374,1.5014249719405148,2.7991986795437116,1.2864353671395705,0.30530309677124023
86,3.6873056630356205,1.4810128116707948,2.831566933473926,1.3024511419190952,0.30594849586486816
87,3.7639258672511664,1.5037364137410867,2.8164757476993865,1.2963380404045246,0.3110318183898926
88,3.6673066051976537,1.4860191064427453,2.7858140816717794,1.2829712662960122,0.29048991203308105
89,3.706104539295602,1.498187742022686,2.819798456671779,1.2983918172450153,0.26996588706970215
90,3.6153040102729035,1.4778348439374056,2.802794586368865,1.291134100603911,0.29709672927856445
91,3.7043827028806025,1.4905216606132115,2.7907133699194784,1.2839259609854294,0.30210113525390625
92,3.641329936800695,1.482355304320904,2.754629984662577,1.26022619703796,0.29624080657958984
93,3.582459025578544,1.4576192428637003,2.7962303489263802,1.2871844145417946,0.3521742820739746
94,3.617109280655437,1.474044101847459,2.811797534029908,1.2942635939896472,0.3155031204223633
95,3.662684267126298,1.4822704263039317,2.858784868673313,1.3146608692005368,0.29651832580566406
96,3.724345081862842,1.4963380430524407,2.8372843174846625,1.3058178860717025,0.3441958427429199
97,3.582362980245917,1.4704393854151263,2.794181365030675,1.286217138372316,0.33338117599487305
98,3.6581392819698424,1.4812295715139492,2.8477137653374234,1.3104620997891103,0.25859594345092773
99,3.7205091731154707,1.4887965670644798,2.7690456647814417,1.2723321271088956,0.28287577629089355
100,3.6772958813656267,1.4879998609219942,2.9450470906825155,1.3485179316046778,0.27705907821655273
