epoch,train_mse,train_mae,val_mse,val_mae,epoch_time
1,286.4500227967271,16.805871877259136,264.4206671779141,16.151534940567483,0.16574406623840332
2,239.47477264885646,15.307589333390839,207.12764570552147,14.224659700920245,0.09847450256347656
3,175.7439095770899,12.97035745165451,134.29272430981595,11.262852281441718,0.10618400573730469
4,103.0085729043441,9.579575980875394,62.496414877300616,7.260986627684049,0.10042500495910645
5,43.905672508584715,5.851989328923913,23.26972057131902,3.948689429160276,0.11354827880859375
6,20.153535058696438,3.5424289643200413,12.618102952453988,2.714097548408742,0.09832978248596191
7,11.364082087728377,2.6165356721286392,7.265753810391105,2.06496746788727,0.10670876502990723
8,7.311273424407285,2.104118146605547,4.419240078604295,1.570406261982362,0.10527682304382324
9,4.938317027127078,1.7367529803896802,2.9410060391104293,1.2915275714148773,0.09966182708740234
10,3.7665862395309624,1.5035784828675407,2.204688099118098,1.1159113784509203,0.09860420227050781
11,3.1778011221740274,1.3898144470279024,1.8230835709835123,1.0228911042944786,0.09836244583129883
12,2.6808749578979363,1.271552726673403,1.5664857829275307,0.939227557036043,0.10050272941589355
13,2.5993789207546745,1.2522481202327114,1.5045392182707056,0.9374999251102377,0.10440492630004883
14,2.3311310536477845,1.1890320923300823,1.3163692544574386,0.847314453125,0.11503267288208008
15,2.241126548855337,1.1614913138179999,1.2478395801380369,0.8313037708493098,0.12246322631835938
16,2.166867477786027,1.131798961811888,1.2338108554208205,0.8322902187979294,0.09538459777832031
17,2.168564524685672,1.1275695094801526,1.1830018213190183,0.7944481972536427,0.10441327095031738
18,2.083555749036787,1.112591704359566,1.1329963543663728,0.7771003582726227,0.10990333557128906
19,2.086798594702431,1.1143791006190544,1.1568164661618099,0.7974897700584739,0.10661172866821289
20,2.0169734613877868,1.0952017029001133,1.1832410192197085,0.81279132117523,0.10167622566223145
21,1.8982474149589659,1.0668707926817371,1.1350387479629984,0.7866370452693635,0.09949827194213867
22,2.00680877332557,1.0949318421501215,1.1327767775833972,0.7722540919766104,0.10654592514038086
23,1.9469368871454185,1.0728347008160612,1.1502034005943251,0.7981401127540261,0.11510539054870605
24,1.941658894471691,1.0716020040582281,1.1075421479582055,0.7791600514043329,0.11111974716186523
25,1.9172174351448517,1.0574225135907516,1.1124279560486963,0.7849346511934433,0.09964156150817871
26,1.9156170673550867,1.0601079842520311,1.1527425379840874,0.8004978671395706,0.10384321212768555
27,1.9102136188751766,1.0569066108839995,1.062705572397431,0.7466143087375383,0.09937906265258789
28,1.904425146702587,1.0670808657737436,1.0526693706863497,0.7387466898725077,0.12263751029968262
29,1.9220086467754953,1.0591648555077715,1.0564162552722394,0.7476149857409893,0.12630176544189453
30,1.9500197000433344,1.0723473983106804,1.1105978000383436,0.779719403038727,0.11399221420288086
31,1.8782440410176788,1.055608069483038,1.0849167525402608,0.763603350867523,0.10554909706115723
32,1.8758156953925966,1.0463653869308007,1.0434667669190951,0.7362438740174463,0.09123730659484863
33,1.8814314672748875,1.0644761656110344,1.0538773425517638,0.7462287013516105,0.09810233116149902
34,1.8571458690173994,1.0429435513373053,1.0432343839867715,0.7376488808473927,0.11724567413330078
35,1.8830551644855744,1.0578406541505447,1.1917262539541795,0.8272298426715874,0.10319876670837402
36,1.7480213313699395,1.0165373905474706,1.1104895094421012,0.787861492882477,0.09898638725280762
37,1.8384696166222028,1.039650809752327,1.0888160377923697,0.7688286342503834,0.10002946853637695
38,1.8356283370378015,1.0418361940594503,1.0717776433090491,0.7648827675661426,0.11617469787597656
39,1.8056468542441961,1.0323870565612985,1.0714724675277991,0.7597513210554064,0.09966301918029785
40,1.864799748209122,1.0438429334060877,1.0647692346865414,0.7608000772862347,0.09793543815612793
41,1.8488952925528637,1.0448682125183812,1.0492954371165644,0.7242677279045245,0.10000753402709961
42,1.8025043780369965,1.0330907859762133,1.0493265163679064,0.732391919095092,0.09796452522277832
43,1.7953815239586415,1.0286430856281525,1.0510620866085123,0.7399542872891104,0.10207104682922363
44,1.7267681647299717,1.0111312545311062,1.027636119631902,0.7258783820216641,0.1124873161315918
45,1.8364429493933194,1.043606851379202,1.027065234974118,0.7265973986292178,0.09943175315856934
46,1.7801194456724212,1.0254611026350757,1.019260748178681,0.722548333852569,0.08313512802124023
47,1.7708878622446151,1.020314466313985,1.0374658502684049,0.7357612094996165,0.20476150512695312
48,1.7817455576546686,1.0251564202373837,1.0263853857122316,0.7242497543615798,0.09859061241149902
49,1.7750171376578314,1.0218951067839261,1.0424259490030674,0.7397170365222393,0.12188243865966797
