epoch,train_mse,train_mae,val_mse,val_mae,epoch_time
40,3.8495315728252746,1.5320103963216145,2.737237286713957,1.3054569174175614,0.4470505714416504
41,3.870657053404927,1.5423938979861864,2.774057886790644,1.3159175194114263,0.38136720657348633
42,3.9514336330281448,1.5494749789232962,2.7069341928680983,1.27261071702454,0.4159553050994873
43,3.8228841755543095,1.515170324989423,2.744321558665644,1.3108593150881902,0.37047410011291504
44,3.917599105433836,1.5406135936139385,2.715627995590491,1.2631154440663344,0.3643045425415039
45,3.8464614755849107,1.5209638673800399,2.736467719516871,1.303605193155675,0.36644887924194336
46,3.7551864479618495,1.4964247341537074,2.7669274827453987,1.3195279548504601,0.3779888153076172
47,3.882231270101168,1.5284744567550195,2.6843507357170244,1.2738979222584357,0.4893789291381836
48,3.7939821838956527,1.5091357547025952,2.7070591089915643,1.2807745997891105,0.38251495361328125
49,3.892054448493773,1.5379592783192857,2.681631937787577,1.2735663103911044,0.39864611625671387
50,3.768966466219769,1.5108238083832397,2.6800155171587425,1.2763626941142638,0.4212045669555664
51,3.849000419351957,1.5278230861659807,2.7193646951687116,1.3016796275881901,0.41937875747680664
52,3.701681560271671,1.5102845200980874,2.712455665260736,1.2720788499328988,0.41290974617004395
53,3.8086751302083335,1.5095690898714758,2.686717551763804,1.2626723962327453,0.42020225524902344
54,3.83989517420499,1.5347320845450512,2.7561661234662576,1.3129187835506135,0.4080774784088135
55,3.8834348050828487,1.5317385861048813,2.8349142062883437,1.3442375323523772,0.4661738872528076
56,3.805770986338394,1.516394927047906,2.720679160276074,1.3020370015337424,0.40633654594421387
57,3.784248231713328,1.5176630671969473,2.6891481738880367,1.286504864838957,0.38654112815856934
58,3.788316584285251,1.5102136573831617,2.673215526744632,1.2795288834835123,0.4061415195465088
59,3.8665819779806205,1.530142991700759,2.7254232769363496,1.3064298852089724,0.39003562927246094
60,3.7849327271919773,1.5067853957696669,2.774790009106595,1.326566394267638,0.368180513381958
61,3.821772738836792,1.5175600182245457,2.6915734039493864,1.2915470427530675,0.37421202659606934
62,3.7774629482586177,1.5006474796780527,2.663601478623466,1.2683542824961656,0.4496500492095947
63,3.8332418929139145,1.522149969476004,2.665068718845859,1.2658382860429447,0.36815881729125977
64,3.825779029372864,1.5249778675356123,2.6593025067101226,1.2704549403278373,0.4024009704589844
65,3.8348942545059477,1.5291482101103484,2.738615857457822,1.3124624053393406,0.3986215591430664
66,3.800307216704456,1.5256761296189045,2.67035473782592,1.2668708660851227,0.3964698314666748
67,3.7502176663853017,1.5103315399522912,2.70559905818635,1.3004764486675613,0.4379770755767822
68,3.751827043439061,1.5184266564723194,2.6994269435391103,1.2994929963094326,0.48442769050598145
69,3.7115229818221773,1.4938059023627472,2.6805825824386504,1.2866335254505368,0.37637805938720703
70,3.762950877160555,1.5257666233836915,2.6830437595858894,1.2715344013611962,0.39704370498657227
71,3.7070816473253894,1.508849030664165,2.6868490581863496,1.2721389115222392,0.4117894172668457
72,3.770205332277701,1.5174343458109474,2.655633807036043,1.2675796227952454,0.4056973457336426
73,3.6949598952172056,1.4930428907071505,2.6492130583780673,1.2623698415931748,0.4163649082183838
74,3.681088757439743,1.4906529728421152,2.715629493385736,1.3007605804256135,0.38332462310791016
75,3.687464813328692,1.4970651460120104,2.682666015625,1.2929874724405674,0.38274669647216797
76,3.811348771697966,1.515490141827476,2.7124640529141106,1.2568838669478528,0.532848596572876
77,3.757013122366054,1.5144796281206871,2.6377725987346627,1.260504187835506,0.4203832149505615
78,3.8090423198904526,1.5166956984783697,2.658049750766871,1.2741121069785275,0.400449275970459
79,3.786457980343471,1.5170070355372223,2.652554939129601,1.2600000299559049,0.38332152366638184
80,3.7204780297825892,1.5083133444801113,2.646954083588957,1.2588494236483896,0.4315805435180664
81,3.660571654888358,1.4805692558408912,2.685919526457055,1.2898313182994632,0.4073653221130371
82,3.7754183026142303,1.5187921854975848,2.6470505416027605,1.2757875407400308,0.4276723861694336
83,3.736192159722907,1.5050179434374178,2.6382339196702453,1.2610776936349692,0.4080209732055664
84,3.7771080811317033,1.5198401963547827,2.656318599022239,1.2623208636886503,0.36852002143859863
85,3.691772444892506,1.4968461719597175,2.6342455904907975,1.2687437092599694,0.40094900131225586
86,3.8779930652253385,1.5237277940495408,2.713442113209356,1.2547874778326304,0.39835476875305176
87,3.727617843419345,1.4942736700882295,2.658947229677914,1.2699422450153375,0.3829345703125
88,3.8044104992277865,1.5216395300896262,2.657170245398773,1.267243817101227,0.3831827640533447
89,3.8329206560939144,1.5205260155454168,2.638840826303681,1.26052410851227,0.3764526844024658
90,3.69402153584734,1.4955187455587458,2.6623187667753068,1.2824531789206288,0.39365482330322266
91,3.701283997416371,1.507493084286791,2.6536027966832823,1.2805858775881902,0.3939545154571533
92,3.864041638299118,1.517354152932152,2.9038694042369633,1.3695631530387269,0.39887571334838867
93,3.736405702544813,1.5086813364119185,2.6414835362346625,1.2596709643404909,0.453031063079834
94,3.672877074040073,1.4989460845850995,2.6478246021855827,1.2782115725651841,0.4163665771484375
95,3.6847644087894733,1.5044947563035005,2.6274195384394172,1.2575987646184816,0.4103679656982422
96,3.840888022373653,1.5291712266538924,2.834367810582822,1.2675978958972394,0.4496316909790039
97,3.8104503643625542,1.5188434813426246,2.6581593893788344,1.2778711237059048,0.42975616455078125
98,3.7033924540009284,1.5024767934837302,2.668752696031442,1.285224249904141,0.34647703170776367
99,3.684217755852187,1.4961197428898856,2.6427231115797545,1.2741070144746933,0.3661234378814697
100,3.7630774400713065,1.512617662752715,2.6938518500766873,1.3013005356115797,0.36960625648498535
