epoch,train_mse,train_mae,val_mse,val_mae,epoch_time
1,202.92716959121978,13.06059257114222,134.54679711464723,11.155631260784126,0.3428061008453369
2,35.05411539970262,4.843880734609129,19.835006620254983,4.072816439201495,0.32801055908203125
3,13.567831334255471,2.9794026564348384,3.5795237722572373,1.45112436680706,0.35605430603027344
4,7.619402222578207,2.1773353921627523,4.096843022071511,1.5494473041932275,0.497816801071167
5,7.222659458998751,2.146676032450422,3.484641083325345,1.409417626316562,0.31233716011047363
6,7.049675076040434,2.0996874579621165,3.2898750164757478,1.36461807906262,0.3180277347564697
7,7.174936063908879,2.1404076304470827,3.7005310245818155,1.549183813925901,0.310962438583374
8,6.753276002645242,2.0479218395726537,3.0492307510844037,1.3248483622732339,0.32157421112060547
9,6.169169589422729,1.962718983679289,3.850315866294814,1.587836985207774,0.31708836555480957
10,6.126394117417521,1.9571785189751947,3.284533728851131,1.4064100862280722,0.3092997074127197
11,6.320456904943809,1.9733970152717535,3.239591071942101,1.4155152069279022,0.31550121307373047
12,6.287773284751659,1.9772481426957027,3.3429054868733226,1.3754696571022456,0.31376051902770996
13,6.172992148735295,1.9557060618756572,3.6176514795221433,1.5239575345092025,0.3149716854095459
14,6.087240032593159,1.9632542125810208,3.5873900431065473,1.441717463768333,0.3017425537109375
15,6.537088676958054,2.0153020062531835,3.1985278919430598,1.3427866508624304,0.30356597900390625
16,6.144910778282318,1.9648191690695649,3.0779359969624713,1.3530243341176789,0.30741047859191895
17,6.218785908696027,1.9647659398027775,3.172023225561973,1.391797502201759,0.3067295551300049
18,6.101059232725832,1.9476999710034872,3.0877345547354293,1.3425496060424056,0.30551576614379883
19,6.064583987969079,1.9454406353201399,4.7223771733009015,1.8079311909119775,0.3113594055175781
20,6.773052548509792,2.0714418188630592,3.0423145317592506,1.3329459675981954,0.3140439987182617
21,6.366039769506605,2.0032489507857685,3.028968998259562,1.3215871658793257,0.30980443954467773
22,5.93032185487316,1.909290357844436,3.465626422905483,1.4922569602545053,0.3135793209075928
23,6.156330545868658,1.9656525861577656,5.818432692077263,1.9016256975981356,0.3111553192138672
24,6.296221904574132,1.9670357287995572,3.1734030319869153,1.390261068519639,0.31492042541503906
25,6.353934174707134,1.9775429935234703,3.0749248481235623,1.337832061205905,0.32103395462036133
26,6.725549707904098,2.0741824401791287,3.5927992744679833,1.4220882392368435,0.30834436416625977
27,6.667174619079012,2.041133098421789,4.2819876641583585,1.5785720357134299,0.31061267852783203
28,6.836283012895554,2.0767285640808812,3.24309808461944,1.3539994830734159,0.30016279220581055
29,6.528417673522115,2.0197076486613597,3.0993538698535756,1.3653229789499857,0.3270270824432373
30,6.940097235229364,2.0589572252660644,4.4385226571486776,1.7412760167034125,0.4960780143737793
31,6.553458036308409,2.016584955931462,5.106133153248418,1.8912593069252062,0.8119711875915527
32,6.446811391226752,2.018218584993284,3.61263098219421,1.5283720613257286,0.8518261909484863
33,5.924819609344194,1.9427371822321076,3.1537270107152273,1.3546764678018957,0.8257617950439453
34,6.226303148720919,1.9704747806713534,4.308723234398965,1.7125210346619775,0.9761149883270264
35,6.200176668217255,1.9890782850648576,3.2140378987130944,1.367191160237131,0.8327765464782715
36,5.8565814703170185,1.9129759570902956,5.502236882309241,1.9799735320857696,0.8330004215240479
37,5.791354174368264,1.9077696454261757,3.7791910557659127,1.5777906827400068,0.8299076557159424
38,6.0161433495683,1.9511793760345812,3.253956594642686,1.3551612339136792,1.1571886539459229
39,6.666612915937582,2.0359468911348455,3.1842801895609663,1.3865308141415835,0.8346645832061768
40,5.810825801171465,1.8966532565817849,3.0873945739371647,1.3313236494005822,1.0959007740020752
41,5.882139123702024,1.9131452317744273,3.7202448932671106,1.5639203966760928,0.8203661441802979
42,5.962893609368839,1.911958961206029,3.1647969438985815,1.3444921762665356,0.8637275695800781
43,6.753769675013144,2.0743737526621855,3.870244050757285,1.4826388025576351,0.8332469463348389
44,6.491634076075348,2.0239590585670513,3.9453415759502013,1.51638117129086,0.8956694602966309
45,5.938142537819975,1.931341650608837,3.133066937967312,1.3487136279147096,0.9379253387451172
46,5.974649102404541,1.943808241722837,3.0605421007776554,1.3249338161725939,1.0040557384490967
47,6.271310062187829,1.9920458227051294,7.311122215598639,2.338743376000527,1.046001672744751
48,8.203900069468405,2.265855037075488,3.070858352754745,1.3319932996129698,1.1063270568847656
49,5.867594048051804,1.9197525842708745,3.5096754390037863,1.4953552807766968,1.1501185894012451
50,5.518804187152915,1.8483383467520824,3.703333137371789,1.546828905351323,1.1954150199890137
51,5.62048172975815,1.8579665463805575,3.168366508249856,1.3388072054810318,1.2034883499145508
52,5.862958168005718,1.9089057031866128,3.3099676401337232,1.4381412716730972,1.2338924407958984
53,6.339715165420035,1.9872687226464947,3.8804894195743866,1.6067419134034702,1.264777660369873
54,6.396433865359654,2.004824753690092,4.058278557713046,1.6451404501324052,1.3141446113586426
55,6.698596332602195,2.0549434096279207,6.546809958241469,2.184449328089053,1.3024013042449951
56,6.181110787216171,1.9772745126429416,3.2806665151397145,1.3707141010307826,1.2952558994293213
57,6.339977629427905,1.9875716200386313,3.5520007548888035,1.5096549004864839,1.2703948020935059
