epoch,train_mse,train_mae,val_mse,val_mae,epoch_time
28,3.829888489218791,1.5508715993598432,2.2150296731960553,1.1175992205099095,0.1657545566558838
29,4.617173572945419,1.7032643026357945,1.9764367226442676,1.1458160962063841,0.15540266036987305
30,4.070369876897674,1.5965335095843807,1.7015895445653997,1.0100900100052723,0.16333937644958496
31,4.074398662514993,1.5990076235541535,1.7792987472440567,1.0523543983880728,0.1628561019897461
32,4.070615365302149,1.600662929402541,1.4945810797755703,0.8870997142206671,0.16582179069519043
33,3.9080516442139444,1.577541997129358,2.1268983805837807,1.1794561561631278,0.1592557430267334
34,3.790579746699609,1.543708945674475,1.598609746453221,0.9431476101553513,0.16156935691833496
35,4.21341393247137,1.6184244326361847,1.3296289830120063,0.8570758374922115,0.18045783042907715
36,3.7952352337280657,1.5409279551541142,1.3876146375035947,0.8934070891397863,0.16814184188842773
37,4.706815300429031,1.72675444626031,3.9664318061313746,1.7624271322613114,0.1578817367553711
38,4.571918138570214,1.6870021318662305,1.9341481027427627,1.1347688078148965,0.1694345474243164
39,4.035398465225749,1.5937345566935093,1.449067912657568,0.8935648725076687,0.15663671493530273
40,3.906238592009439,1.5645531414685816,1.8255696302542657,1.012308942174619,0.17101359367370605
41,3.804828423180164,1.5531540799466843,1.3343458210763757,0.8188550937395155,0.14577865600585938
42,3.9005212793841597,1.5637171491588828,1.5629256734087422,0.9749184356876678,0.16928529739379883
43,3.877807954132369,1.551920147724332,1.350734471982242,0.8390885475954395,0.16138386726379395
44,3.700743553891668,1.5315163148063715,1.7820544658263038,1.0762021725894484,0.20316123962402344
45,3.82608683653309,1.5447075700408903,1.2950039822631088,0.8193148934768022,0.19894695281982422
46,3.7114135710097513,1.5216648250222833,1.7751377222728144,1.032575815586956,0.1785573959350586
47,3.819907267637684,1.5491675407979266,1.2716507051620016,0.788716612271736,0.1736280918121338
48,3.8054811656161687,1.5505390588417414,1.4605249884669766,0.9265300118850053,0.18426060676574707
49,3.7529249060918604,1.5288715703504945,1.396252806493841,0.8767539556772431,0.19352245330810547
50,3.7678385673386567,1.5421363116564184,1.5340467207270898,0.969114165510868,0.21466588973999023
51,3.664554599958514,1.5215667499979462,1.307831933893309,0.8051367402808066,0.1848437786102295
52,3.737581479687295,1.5186596618716524,1.5475606625796827,0.9692088121285468,0.1828923225402832
53,3.5982851656202763,1.497205050335071,1.333383852718798,0.8411641641628523,0.19182181358337402
54,3.6431978949738353,1.5248084644915303,1.6677760867253404,1.0037153653571942,0.18596553802490234
55,3.6346928769983076,1.5025697020200774,1.2798813053435343,0.8116023432257716,0.21819472312927246
56,3.663250446820986,1.533557735407014,1.7293307345337663,1.0503768265613018,0.19514751434326172
57,3.69792184919965,1.5273686598528071,1.3102374305023006,0.8215601025914854,0.19523334503173828
58,3.7544732800793574,1.5291496702047804,1.6624020535521713,0.9930999334604462,0.2087411880493164
59,3.7175192366639145,1.525379289211911,1.2792263662888228,0.803141363413056,0.17948126792907715
60,3.6157557089371384,1.4975104026112522,1.6495821712938554,1.0094944398096002,0.18474745750427246
61,3.6200680256391298,1.505962127140017,1.2528169316016824,0.7980523091883747,0.20238137245178223
62,3.779063997960617,1.5379877822506942,1.832068563824051,1.0743823092407976,0.18574166297912598
63,3.6769867103809313,1.5292624344209016,1.4583939347530435,0.8594527917405579,0.19794607162475586
64,3.812335233959114,1.5362578832263325,1.7357267976538535,1.059528149563842,0.19756150245666504
65,3.612829759920684,1.5052893445068103,1.3555832845301716,0.8357792158068323,0.2185680866241455
66,3.515574426179679,1.4721668135104495,1.6250587416572806,1.0100339409763828,0.16755127906799316
67,3.6490289505598548,1.5105526399662568,1.6730146536797834,1.0177635333289399,0.18095159530639648
68,3.8371079983395355,1.5553866686254394,5.165327313194977,2.080063568302459,0.1844320297241211
69,4.0034878928327915,1.5969775146741094,2.0589747329431076,1.1250978247519652,0.18649864196777344
70,3.8633653739022655,1.5493522186760647,2.383115494616924,1.0851200688836034,0.1940469741821289
71,4.984878122869225,1.7696598987599401,2.111053204682707,1.173716146082966,0.20059633255004883
72,5.055205432398462,1.7509761453301624,3.519834609704515,1.5646105526415117,0.1753830909729004
73,3.931961669280075,1.5509140303458324,1.394460778733704,0.8563109883501486,0.17415118217468262
74,3.344624869329571,1.4336761891779213,1.9050489554375958,1.1106557881173913,0.18045854568481445
75,3.6325769434466597,1.5035505405109137,1.5353908140966497,0.8563576306302123,0.1784975528717041
76,3.628536332668942,1.5087898085922098,1.3436531862598255,0.8280776275447541,0.17186474800109863
77,3.7114560902432063,1.5293145164706354,2.9324345313698235,1.5033203218612203,0.21291661262512207
78,6.360051649476702,2.0468324486765574,7.3175832175038344,2.41591960696355,0.2001028060913086
79,4.889744723507533,1.7677990485190342,1.655647530584979,0.9187984021894771,0.16986751556396484
80,3.5069557936033617,1.4788650047390492,1.8713199358044958,0.9803743046485573,0.16911602020263672
81,3.6983115500080097,1.530471761645328,2.699526434588286,1.3992155391014427,0.17917776107788086
82,3.9345077209793557,1.573353058406858,2.031545234165309,1.1044430457741206,0.18188905715942383
83,3.70028932011842,1.5166109568438444,2.47215709101203,1.350914141883148,0.18985819816589355
84,3.597837558429449,1.509083303618005,1.680659606559145,0.9706331686008196,0.17164993286132812
85,3.800100910174734,1.5359425028290532,2.086955701207822,1.2053834505607746,0.1831803321838379
86,3.4947064998398067,1.4792597356529518,1.5723363864641249,0.9202673461539613,0.19469165802001953
87,3.5215868864651108,1.4973580634180303,2.313281680616133,1.2745219786474309,0.18207478523254395
88,3.641884259244997,1.5213606199631555,1.5844626678279572,0.9152219854249545,0.1876509189605713
89,3.4506006250872847,1.4742268142138621,2.5631984780902513,1.3544893042441526,0.1728818416595459
90,3.4261646130358256,1.4590499027545019,1.484627556362035,0.8777806007057611,0.20088791847229004
91,3.5159590728150056,1.480645926843557,2.462918708660851,1.3320149146706048,0.19225072860717773
92,3.4128021015604464,1.4598324652349912,1.5764014027601372,0.9283568540233776,0.17676234245300293
93,3.4434988701757194,1.4667278494368592,2.397558893309049,1.316204440813123,0.1861116886138916
94,3.52879962459849,1.5012170288214297,1.4553280227754746,0.8691723220918808,0.17435288429260254
95,3.4668895829739257,1.4703809174578775,2.501090619607937,1.343142747001414,0.2178497314453125
96,3.5473186761673565,1.4937507797866965,1.4161149475472106,0.8634506412810343,0.16435909271240234
97,3.334199987626101,1.449695639304433,2.353930551727857,1.2933061283790261,0.17804718017578125
98,3.467499260646688,1.4801263177432473,1.5329624386652847,0.9151176546248921,0.1817166805267334
99,3.523143587804367,1.4795985256961217,2.6256033493697277,1.394693536114839,0.1763477325439453
100,3.418598676454883,1.4586471092312367,1.5628215391943059,0.9242367516266057,0.17273950576782227
