epoch,train_mse,train_mae,val_mse,val_mae,epoch_time
1,120.69904352823892,9.179881207148236,45.40756511688232,6.406020879745483,0.0
2,21.70597241719564,3.7922067801157633,11.466798543930054,2.9300456643104558,0.0
3,10.087842973073323,2.526861572265625,4.025560319423676,1.5154416859149933,0.0
4,7.201921971638997,2.132416566212972,3.1862977743148804,1.330117106437683,0.0
5,6.532358392079671,2.048391612370809,2.8065494894981384,1.2734293937683103,0.0
6,5.756421597798665,1.899194963773092,2.2946952879428864,1.1601025760173798,0.0
7,5.266979344685873,1.8175153652826943,1.935119092464447,1.0628235787153244,0.0
8,4.62013889948527,1.698221238454183,1.6582655608654022,0.988050252199173,0.0
9,4.392070150375366,1.651264754931132,1.5745647847652435,0.9649402946233748,0.0
10,4.064267349243164,1.597278714179993,1.5604490637779236,0.9777940958738328,0.0
11,4.000499550501505,1.58716828028361,1.3659475147724152,0.8961908668279648,0.0
12,3.927813831965129,1.5719745953877766,1.2869258224964142,0.8737463355064392,0.0
13,3.939752229054769,1.5655975739161174,1.2193045020103457,0.8194366991519928,0.0
14,3.822723086675008,1.5525204261144003,1.2506567686796188,0.844373881816864,0.0
15,3.6777148564656574,1.5206531127293903,1.165895015001297,0.7999339699745178,0.0
16,3.722464179992676,1.5176934639612834,1.1489557921886444,0.7867426425218582,0.0
17,3.5904576460520428,1.506480876604716,1.6107737720012665,0.9804993122816086,0.0
18,3.494088713328044,1.469017497698466,1.350133091211319,0.8942037522792816,0.0
19,3.5458948294321697,1.4855730056762697,1.295906201004982,0.86715167760849,0.0
20,3.3433311144510904,1.4467176914215087,1.2695654928684237,0.8718747496604919,0.0
21,3.478856913248698,1.4735544443130493,1.405146241188049,0.8660976588726044,0.0
22,3.419328292210897,1.45237291653951,1.177532121539116,0.7881335467100143,0.0
23,3.5369885921478272,1.4939199129740397,1.3623571693897247,0.9205605238676072,0.0
24,3.642595863342285,1.5151148478190104,1.209213361144066,0.8315687626600266,0.0
25,3.3729111830393474,1.4473520835240683,1.2610723376274109,0.8275278210639954,0.0
26,3.448057126998901,1.4715011994043985,1.1153788417577744,0.7785842418670654,0.0
27,3.291594219207764,1.4389232635498046,1.1749539524316788,0.7984961271286011,0.0
28,3.3419426918029784,1.4372939507166544,1.0631993561983109,0.7503691464662552,0.0
29,3.3336064497629803,1.4413883209228515,1.3575383424758911,0.8874796479940414,0.0
30,3.187994925181071,1.4145813862482706,1.1533297449350357,0.7986821234226227,0.0
31,3.252548933029175,1.4224823395411172,1.1033765822649002,0.7665402144193649,0.0
32,3.316448211669922,1.4442906220753988,1.1040181815624237,0.7651853412389755,0.0
33,3.157744693756104,1.403915603955587,1.129931926727295,0.7754179984331131,0.0
34,3.1894773483276366,1.4025745789210002,1.1305819153785706,0.7698214501142502,0.0
35,3.3392569541931154,1.4468363841374716,1.183615356683731,0.8122522532939911,0.0
36,3.359786542256673,1.4464081605275472,1.1826235055923462,0.7937772870063782,0.0
37,3.181056356430054,1.4154172499974569,1.143074244260788,0.7832689881324768,0.0
38,3.0791327635447185,1.3817222595214844,1.1730760037899015,0.8010988086462021,0.0
39,3.099212567011515,1.3874524434407551,1.1202673614025116,0.7692434340715408,0.0
40,3.125367832183838,1.4038164774576822,1.1456217616796494,0.7852287292480469,0.0
41,3.1790228684743247,1.4133926073710124,1.3163188993930817,0.8780393153429031,0.0
42,3.324911594390869,1.432088017463684,1.1379320472478869,0.7821369767189026,0.0
43,3.188083473841349,1.4044474363327026,1.1922088116407394,0.8100548088550568,0.0
44,3.307518196105957,1.4339240868886312,1.1325664967298508,0.7814593762159348,0.0
45,3.1683173179626465,1.4107137441635131,1.137572392821312,0.7882769703865051,0.0
46,3.2350821018219,1.412484876314799,1.158647581934929,0.7845142036676407,0.0
47,3.054611190160116,1.3901740868886312,1.162585288286209,0.7947243899106979,0.0
48,3.176210943857829,1.4137693484624227,1.1524043381214142,0.7994260936975479,0.0
49,3.15643679300944,1.4011675198872884,1.1421201527118685,0.7837795466184616,0.0
50,3.1324033101399738,1.3808886528015136,1.1106287240982056,0.7676777243614197,0.0
51,3.1854206879933677,1.4171818415323894,1.2573639005422592,0.8442783504724503,0.0
52,3.20542688369751,1.418215028444926,1.2039043456315994,0.8127709925174713,0.0
53,3.1540977160135903,1.4055813471476235,1.2029524445533752,0.816089004278183,0.0
