method,year,sample,mse,mae,rmse,n
full_finetune,2012,30,1.156250238418579,0.7857944965362549,1.07529076924271,32
full_finetune,2012,31,0.4089817404747009,0.5138280391693115,0.6395168023396265,32
full_finetune,2012,32,0.45235759019851685,0.5097078084945679,0.6725753416521578,32
full_finetune,2012,33,0.5377227663993835,0.6122329235076904,0.7332958246160847,32
full_finetune,2012,34,0.4628071188926697,0.5097095966339111,0.6802992862650009,32
full_finetune,2012,35,1.5179928541183472,0.8307690024375916,1.2320685265513227,32
full_finetune,2012,36,0.6775542497634888,0.642591118812561,0.823136835382483,32
full_finetune,2012,37,0.6952323913574219,0.6613107323646545,0.8338059674513141,32
full_finetune,2012,38,0.7926613688468933,0.539605975151062,0.8903153198990195,32
full_finetune,2012,39,0.93155837059021,0.6077187061309814,0.9651727154194787,32
full_finetune,2012,40,2.1927988529205322,1.0023324489593506,1.480810201518254,32
full_finetune,2012,41,0.5944709777832031,0.6252684593200684,0.7710194406000429,32
full_finetune,2012,42,0.8682356476783752,0.6952716708183289,0.9317916331875787,32
full_finetune,2012,43,1.4340721368789673,0.6961601972579956,1.197527509863121,32
full_finetune,2012,44,0.5985034704208374,0.5985440015792847,0.7736300604428692,32
full_finetune,2012,45,0.5671349763870239,0.5629498958587646,0.7530836450136359,32
full_finetune,2012,46,1.2126452922821045,0.7547800540924072,1.1012017491277901,32
full_finetune,2012,47,0.8514325618743896,0.5851231813430786,0.9227310344159828,32
full_finetune,2012,48,0.6406431198120117,0.6055837869644165,0.8004018489558927,32
full_finetune,2012,49,1.2010223865509033,0.8186091780662537,1.0959116691371178,32
full_finetune,2013,0,0.5623177289962769,0.6405293345451355,0.7498784761521542,32
full_finetune,2013,1,0.5065848231315613,0.532429575920105,0.7117477243599457,32
full_finetune,2013,2,0.7037349939346313,0.6659352779388428,0.8388891428160405,32
full_finetune,2013,3,1.0028026103973389,0.8346610069274902,1.0014003247439751,32
full_finetune,2013,4,0.37255585193634033,0.44440197944641113,0.6103735347607564,32
full_finetune,2013,5,0.4514352083206177,0.4949414134025574,0.6718892827844613,32
full_finetune,2013,6,0.5080606937408447,0.5442688465118408,0.7127837636624762,32
full_finetune,2013,7,0.4904900789260864,0.5891120433807373,0.7003499688913296,32
full_finetune,2013,8,0.3646128177642822,0.445004940032959,0.6038317793593528,32
full_finetune,2013,9,0.5207328796386719,0.5856645107269287,0.7216182367697423,32
full_finetune,2013,10,0.4073764979839325,0.5516898036003113,0.6382605251650242,32
full_finetune,2013,11,0.35028815269470215,0.4765908420085907,0.591851461681647,32
full_finetune,2013,12,0.45774203538894653,0.5402698516845703,0.6765663569739088,32
full_finetune,2013,13,0.546083390712738,0.551375687122345,0.7389745534947316,32
full_finetune,2013,14,0.49652335047721863,0.5486075282096863,0.7046441303787456,32
full_finetune,2013,15,0.5136892199516296,0.5623210072517395,0.7167211591348686,32
full_finetune,2013,16,0.8139650225639343,0.738598108291626,0.9022001011770805,32
full_finetune,2013,17,0.7204856276512146,0.6620744466781616,0.8488142480255705,32
full_finetune,2013,18,0.35115981101989746,0.49364420771598816,0.5925873868214692,32
full_finetune,2013,19,0.33241280913352966,0.4310425817966461,0.5765525207069427,32
full_finetune,2013,20,0.49281710386276245,0.5678431987762451,0.702009333173543,32
full_finetune,2013,21,0.6249334812164307,0.6912320852279663,0.79052734375,32
full_finetune,2013,22,0.6803762912750244,0.640950083732605,0.8248492536670106,32
full_finetune,2013,23,0.5279600620269775,0.5621017217636108,0.7266086030504851,32
full_finetune,2013,24,0.850238561630249,0.7176223993301392,0.9220838148618861,32
full_finetune,2013,25,0.7416375279426575,0.6148548126220703,0.8611837945192986,32
full_finetune,2013,26,0.34444892406463623,0.48378145694732666,0.5868977117561767,32
full_finetune,2013,27,0.8243009448051453,0.7202457785606384,0.9079102074572932,32
full_finetune,2013,28,0.4054758548736572,0.546083927154541,0.6367698602114089,32
full_finetune,2013,29,0.4327854812145233,0.47474589943885803,0.6578643334415716,32
full_finetune,2013,30,0.7570530772209167,0.6585693359375,0.8700879709666814,32
full_finetune,2013,31,0.7193549871444702,0.6810621619224548,0.8481479747924121,32
full_finetune,2013,32,0.7824918031692505,0.7075996398925781,0.8845856675129044,32
full_finetune,2013,33,0.4981847107410431,0.5904603004455566,0.7058220106663174,32
full_finetune,2013,34,0.44923126697540283,0.5237540006637573,0.6702471685694784,32
full_finetune,2013,35,0.5883349776268005,0.6168726086616516,0.767029971791716,32
full_finetune,2013,36,0.6124343872070312,0.6430788040161133,0.7825818725264668,32
full_finetune,2013,37,0.5562600493431091,0.6222878098487854,0.7458284315733137,32
full_finetune,2013,38,0.7795295715332031,0.7002707719802856,0.8829097187896411,32
full_finetune,2013,39,0.564117431640625,0.6041889190673828,0.7510775137365151,32
full_finetune,2013,40,0.8164639472961426,0.7434937953948975,0.9035839459043872,32
full_finetune,2013,41,0.6416616439819336,0.6047228574752808,0.8010378542752731,32
full_finetune,2013,42,0.3816414475440979,0.5243460536003113,0.6177713553929948,32
full_finetune,2013,43,0.7295125126838684,0.6905725598335266,0.8541150465153207,32
full_finetune,2013,44,0.48582255840301514,0.5364571213722229,0.6970097261896817,32
full_finetune,2013,45,0.6031163930892944,0.6293498873710632,0.7766056870055064,32
full_finetune,2013,46,0.6624031066894531,0.6331589818000793,0.8138815065410032,32
full_finetune,2013,47,0.44395533204078674,0.5116089582443237,0.6662997313827965,32
full_finetune,2013,48,0.6361792683601379,0.6539758443832397,0.797608468084522,32
full_finetune,2013,49,0.44658514857292175,0.48934870958328247,0.6682702661146325,32
full_finetune,2014,0,1.0297845602035522,0.7494516968727112,1.0147830113889138,33
full_finetune,2014,1,1.6046580076217651,0.8456852436065674,1.266750965115782,33
full_finetune,2014,2,1.1592061519622803,0.5987972021102905,1.0766643636539106,33
full_finetune,2014,3,1.3565484285354614,0.7649853825569153,1.164709589784278,33
full_finetune,2014,4,2.3534750938415527,0.9178915023803711,1.5341040035934828,33
full_finetune,2014,5,1.9495197534561157,0.8195275068283081,1.396252037941616,33
full_finetune,2014,6,1.1380829811096191,0.861659049987793,1.0668097211356948,33
full_finetune,2014,7,1.1187365055084229,0.680044949054718,1.0577034109373114,33
full_finetune,2014,8,2.03420352935791,0.8899544477462769,1.4262550716326692,33
full_finetune,2014,9,0.5686260461807251,0.5208854675292969,0.754072971389855,33
full_finetune,2014,10,0.3604349195957184,0.4653075635433197,0.6003623235977741,33
full_finetune,2014,11,0.8239143490791321,0.611533522605896,0.9076972783252862,33
full_finetune,2014,12,0.8785155415534973,0.5737845301628113,0.9372915989986773,33
full_finetune,2014,13,0.5588831901550293,0.4898042380809784,0.7475849049807181,33
full_finetune,2014,14,0.33507081866264343,0.4411590099334717,0.5788530199132103,33
full_finetune,2014,15,1.725841999053955,0.8574590682983398,1.3137130581119894,33
full_finetune,2014,16,0.33282214403152466,0.4825385808944702,0.5769073964090985,33
full_finetune,2014,17,1.330546498298645,0.7923846244812012,1.153493172194203,33
full_finetune,2014,18,0.8584789633750916,0.6912896037101746,0.9265413986299218,33
full_finetune,2014,19,3.1892666816711426,1.0770704746246338,1.7858518084295636,33
full_finetune,2014,20,0.4902399778366089,0.5592628717422485,0.7001713917581958,33
full_finetune,2014,21,0.5703225135803223,0.5314463376998901,0.7551970031589917,33
full_finetune,2014,22,1.0994725227355957,0.6579445600509644,1.0485573530978627,33
full_finetune,2014,23,1.7066881656646729,0.760259211063385,1.3064027578295572,33
full_finetune,2014,24,0.567336916923523,0.6592427492141724,0.753217708848858,33
full_finetune,2014,25,2.199415922164917,0.9501377940177917,1.4830427917511069,33
full_finetune,2014,26,3.2757251262664795,0.9936283230781555,1.8098964407574483,33
full_finetune,2014,27,0.4499918520450592,0.5062966346740723,0.6708143200954041,33
full_finetune,2014,28,0.6644222140312195,0.6019220352172852,0.815120981223781,33
full_finetune,2014,29,0.8503611087799072,0.6508737206459045,0.9221502636663437,33
