train_loss,val_loss,train_mse,val_mse,train_mae,val_mae
3.1780091762542724,3.384588360786438,0.9319743990898133,1.2079220712184906,0.6670427322387695,0.7669896930456161
3.199850591023763,3.354410946369171,0.9787380139033,1.269786611199379,0.6862877170244853,0.813266783952713
3.1561578114827475,3.3420854210853577,0.9168503125508626,1.245552659034729,0.652712345123291,0.7878798097372055
3.1417644023895264,3.3313546776771545,0.8928778688112895,1.1858572214841843,0.644301688671112,0.7571371793746948
3.1507583141326903,3.369634211063385,0.909038249651591,1.2370121479034424,0.6553942640622457,0.7804503738880157
3.1333123524983724,3.327970802783966,0.8939470926920573,1.105946958065033,0.6390188535054525,0.7588230222463608
3.142653799057007,3.312666594982147,0.8903728048006694,1.0870172381401062,0.6450530767440796,0.7478031814098358
3.1228045145670573,3.366426646709442,0.8769753058751424,1.170679435133934,0.6388554573059082,0.771453395485878
3.119204632441203,3.36481511592865,0.881885294119517,1.0819158554077148,0.6394732197125753,0.7654858231544495
3.0971155484517414,3.374983549118042,0.847787868976593,1.1745641231536865,0.6237241943677266,0.7718240022659302
3.097968610127767,3.36222380399704,0.8632714947064718,1.1414150595664978,0.625761079788208,0.7512499839067459
3.086899979909261,3.3676114082336426,0.8358969887097677,1.1835311651229858,0.61626718044281,0.7677596509456635
3.0833986441294354,3.365405321121216,0.8171619892120361,1.1239279210567474,0.6154736002286275,0.7645581960678101
3.0734091281890867,3.3814521431922913,0.8238462766011556,1.076864168047905,0.6146016240119934,0.755899041891098
3.0649976253509523,3.3759313821792603,0.7995097239812216,1.1490216553211212,0.6092353065808614,0.7647282481193542
3.063009818394979,3.4526517391204834,0.8066551744937897,1.2253700494766235,0.6061477224032085,0.8057817816734314
3.0616440773010254,3.406989872455597,0.7985574801762899,1.1988616436719894,0.6072778105735779,0.7885575145483017
3.068837801615397,3.4007059931755066,0.8306300600369771,1.152191087603569,0.6109841545422872,0.7894642204046249
3.058409643173218,3.3834567070007324,0.7846260150273641,1.1515584290027618,0.6057983120282491,0.7767421007156372
3.0485696315765383,3.396956145763397,0.7882313330968221,1.0699421167373657,0.6015316883722941,0.7505269199609756
3.0430400530497232,3.4036625027656555,0.7918562730153401,1.1208302676677704,0.5994776010513305,0.7894255965948105
3.0218772570292156,3.3968745470046997,0.7850068608919779,1.0298410207033157,0.5909246722857158,0.7354716509580612
3.015331172943115,3.425706446170807,0.7556425750255584,1.1236062347888947,0.584121040503184,0.7762940973043442
3.0112550099690756,3.4183449745178223,0.7570472419261932,1.0772086381912231,0.5821100433667501,0.7554653584957123
2.997517188390096,3.4254809617996216,0.7591952204704284,1.0715025067329407,0.5788036704063415,0.7538827508687973
2.98339729309082,3.45187509059906,0.7376487453778585,1.1341288685798645,0.5737541755040486,0.7840116322040558
2.9839510599772137,3.4319140911102295,0.7637129386266073,1.113789290189743,0.5784941713015238,0.771977886557579
2.96770658493042,3.5123603343963623,0.7259586254755656,1.285724550485611,0.5632056574026744,0.8377251625061035
2.9786532719930015,3.458018660545349,0.7381653865178426,1.0783696919679642,0.5741704086462657,0.7524961084127426
2.9710899035135907,3.5149551033973694,0.7366101344426473,1.2183465659618378,0.5705530643463135,0.8200248330831528
2.9639717737833657,3.5100238919258118,0.7127916733423869,1.1265502870082855,0.5608872274557749,0.7767193764448166
2.9567059834798175,3.523004472255707,0.6984469513098399,1.3586677312850952,0.5560601592063904,0.8330667614936829
2.9355771064758303,3.4784013628959656,0.7062207480271657,1.1603879481554031,0.5496777534484864,0.7888088971376419
2.940739154815674,3.564940929412842,0.7090847671031952,1.1294266283512115,0.5596026420593262,0.7909417301416397
2.9220417499542237,3.5063549876213074,0.6836530407269795,1.1971892267465591,0.5448627630869548,0.7911037355661392
2.9099514484405518,3.5204023122787476,0.6433741688728333,1.2201725244522095,0.5323398311932882,0.7858896255493164
2.9011583010355633,3.5561437010765076,0.6763285160064697,1.1591214537620544,0.5343372106552124,0.78727225959301
2.9031323273976644,3.598093032836914,0.6581235349178314,1.1994247287511826,0.5344426314036052,0.8028554618358612
2.9001759847005206,3.6036105155944824,0.6599650005499522,1.2573259472846985,0.5380743940671285,0.8224796205759048
2.91764760017395,3.616245925426483,0.706230640411377,1.2802259922027588,0.5538267393906912,0.808144822716713
2.8892737865447997,3.558167517185211,0.6697031557559967,1.2973674535751343,0.5302906155586242,0.810059517621994
2.874452527364095,3.635014772415161,0.6487212260564168,1.2383190095424652,0.5261576910813649,0.8349169790744781
2.8790099302927654,3.658913731575012,0.6802716970443725,1.1995010524988174,0.5357974827289581,0.796912893652916
2.862051741282145,3.6357571482658386,0.6165726919968922,1.3613801151514053,0.5146796643733978,0.8300242125988007
2.8563307762145995,3.644271492958069,0.6295535941918691,1.336603358387947,0.5161835710207622,0.8209759742021561
2.8352150122324624,3.6522770524024963,0.6499973237514496,1.3454752266407013,0.5155256509780883,0.8238260298967361
2.8167967796325684,3.634174644947052,0.6158080736796061,1.2182772308588028,0.5022705237070719,0.783673882484436
2.8231226444244384,3.7409372329711914,0.5950544059276581,1.3816609680652618,0.5015083571275075,0.8337785601615906
2.811191272735596,3.7105823755264282,0.583671381076177,1.2273745089769363,0.49781190156936644,0.802526518702507
2.7903592586517334,3.822072684764862,0.5944343507289886,1.4152900725603104,0.49288569688796996,0.8383856415748596
2.821836980183919,3.663556396961212,0.613665493329366,1.2180017232894897,0.5085511803627014,0.8036216497421265
2.8054949760437013,3.753710627555847,0.6122220536073049,1.255697786808014,0.5018092115720113,0.8224941790103912
2.7997570832570395,3.7732203602790833,0.5929449379444123,1.3057205528020859,0.4903281350930532,0.8111736178398132
2.7764427344004314,3.7489707469940186,0.5624077498912812,1.3088414072990417,0.48183655937512715,0.8156408369541168
2.7734164237976073,3.815963566303253,0.5809115966161092,1.3724790960550308,0.4885329306125641,0.8102176487445831
2.782101027170817,3.800862431526184,0.6056907057762146,1.4173503816127777,0.4911851743857066,0.8361354619264603
2.7645500183105467,3.8027156591415405,0.5869834820429484,1.3539612293243408,0.484519096215566,0.8187314122915268
2.7334355195363362,3.8959105014801025,0.5639266451199849,1.3835169970989227,0.46975297331809995,0.8279632329940796
2.7467411677042644,3.901366114616394,0.56144224802653,1.3599580228328705,0.47566702763239543,0.8129734843969345
2.7140212376912434,3.8898056149482727,0.5198972066243489,1.3862439841032028,0.46001110871632894,0.8242380917072296
2.7072875340779623,3.898460030555725,0.5140832622845968,1.4035441279411316,0.45918969909350077,0.8295894712209702
2.6996135393778484,3.9042882919311523,0.5337824980417888,1.4325632750988007,0.45609344244003297,0.837551936507225
2.6954661051432294,3.9899927377700806,0.5450862149397532,1.3249267935752869,0.45970805883407595,0.8415326029062271
2.7007193088531496,3.940185546875,0.5207312901814779,1.3601039052009583,0.4585122207800547,0.819704458117485
2.7021106561024983,3.9648157358169556,0.5585756560166677,1.2969688326120377,0.4593171854813894,0.8187147825956345
2.6989810625712076,3.9745768904685974,0.5550750613212585,1.5201613008975983,0.46057116786638896,0.8733122199773788
2.688115358352661,3.9717178344726562,0.5376012365023295,1.2215146273374557,0.46040475567181904,0.8039311170578003
2.6874334176381427,4.02637904882431,0.5298690140247345,1.2951188683509827,0.4614570458730062,0.8291367739439011
2.6740863641103108,3.986001670360565,0.5092568755149841,1.4182636439800262,0.4446432133515676,0.8316283524036407
2.64512193997701,4.049090266227722,0.5099254886309306,1.2670912444591522,0.4386142373085022,0.7996626496315002
2.6669612407684324,4.058884501457214,0.5406841933727264,1.4738293290138245,0.4560208042462667,0.8600073307752609
2.647497797012329,4.064062774181366,0.5032603820164998,1.3905119597911835,0.4472471117973328,0.8214146792888641
2.635705025990804,4.055903255939484,0.522473297516505,1.3963225185871124,0.4403525153795878,0.8366796523332596
2.6112685044606527,4.1107892990112305,0.49446428616841637,1.4129512906074524,0.43028273781140647,0.8301213830709457
2.64029860496521,4.104582369327545,0.47181460857391355,1.4176470339298248,0.43441797892252604,0.8412586450576782
2.61356422106425,4.156493902206421,0.4770242512226105,1.3707783222198486,0.42489968140920004,0.8455280810594559
2.605201768875122,4.187430918216705,0.472991943359375,1.5540353655815125,0.4262874901294708,0.8613407909870148
2.6222523848215737,4.094467103481293,0.4779522975285848,1.4016229510307312,0.4300888975461324,0.8397183567285538
2.590787076950073,4.135604560375214,0.4687478760878245,1.360131710767746,0.41592435042063397,0.8164903670549393
2.568893575668335,4.24036031961441,0.45329844355583193,1.5360709428787231,0.4113174319267273,0.8780044317245483
2.5672025521596273,4.16475123167038,0.4581625382105509,1.5275445878505707,0.4152771532535553,0.8606421649456024
2.557020394007365,4.2054630517959595,0.4307388444741567,1.4401212334632874,0.4011469900608063,0.84731125831604
2.563825511932373,4.225246429443359,0.4650511145591736,1.505461037158966,0.41124125917752585,0.8535892218351364
2.5469791889190674,4.225437879562378,0.4257898986339569,1.4416257739067078,0.40182576775550843,0.8363513052463531
2.559534788131714,4.22792786359787,0.46086065570513407,1.4119722247123718,0.41021188298861183,0.8321060985326767
2.544905185699463,4.270674467086792,0.43035070101420086,1.3765848278999329,0.4023210267225901,0.8291978538036346
2.515832010904948,4.238582074642181,0.42385760843753817,1.4120872616767883,0.39134435057640077,0.8160959482192993
2.5236369132995606,4.214490115642548,0.42152237296104433,1.3412279188632965,0.3932995736598969,0.8045824766159058
2.523436419169108,4.2588823437690735,0.4296935121218363,1.4851933419704437,0.3921739081541697,0.8445370197296143
2.533187007904053,4.310853600502014,0.44107837080955503,1.3761913627386093,0.4042514224847158,0.8448491245508194
